change_in_market_value,position,foot,height_in_cm,age,minutes_played,goals,assists,penalty_attempts,yellow_cards,shots,shots_on_target_pct,goals_per_shot,passes,completed_passes_pct,assisted_shots,goal_creating_action,tackles_won_pct,tackles_interceptions,clearances,mistakes_leading_to_opp_shot,dribbles_success,ball_control_failed_attempt,ball_control_lost_after_tackle,fouls,fouled,offside,penalties_won,aerial_success_pct
-3000000,Midfield,Right,179,32,2881,5,3,0,7,47,0.404255319148936,0.106382978723404,2999,0.8956318772924308,20,13,0.5645161290322581,109,68,2,22,35,20,41,27,0,0,0.5636363636363636
15000000,Attack,Right,173,29,1963,21,6,4,2,90,0.422222222222222,0.233333333333333,650,0.8138461538461539,40,12,0.6666666666666666,15,3,0,56,56,43,10,17,16,0,0.3448275862068966
7000000,Defender,Right,192,28,1640,1,2,0,4,13,0.230769230769231,0.0769230769230769,1445,0.855363321799308,12,8,0.6923076923076923,47,52,1,1,4,1,14,7,0,0,0.717391304347826
0,Defender,Left,187,31,1451,1,0,0,0,1,1,1,1218,0.9006568144499179,4,3,0.7142857142857143,29,85,1,4,8,2,7,12,0,0,0.4868421052631579
-5000000,Midfield,Right,178,31,2039,1,0,0,5,21,0.19047619047619,0.0476190476190476,1662,0.9037304452466908,26,6,0.6101694915254238,87,51,1,15,23,18,35,42,0,0,0.5
-3200000,Defender,Right,176,34,957,1,0,0,1,4,0.25,0.25,783,0.8812260536398467,12,0,0.7777777777777778,29,28,0,2,7,4,2,10,0,0,0.717948717948718
-500000,Defender,Right,192,31,150,0,0,0,0,0,0,0,76,0.6842105263157895,0,0,0.6666666666666666,5,15,0,0,0,0,1,0,0,0,0.7272727272727273
-750000,Defender,Right,189,31,2511,1,0,0,5,17,0.176470588235294,0.0588235294117647,1354,0.8936484490398818,3,3,0.6590909090909091,81,126,0,4,5,2,20,15,2,0,0.5842696629213483
-500000,Midfield,Right,190,34,396,1,0,0,2,7,0.142857142857143,0.142857142857143,274,0.7956204379562044,6,0,0.5,7,15,0,0,2,2,10,3,0,0,0.3888888888888889
1000000,Defender,Right,177,32,1314,4,0,0,1,19,0.368421052631579,0.210526315789474,800,0.735,14,2,0.7352941176470589,61,73,0,6,21,11,22,13,2,0,0.6853932584269663
-2000000,Defender,Right,184,27,1778,1,1,0,4,8,0.25,0.125,769,0.834850455136541,5,4,0.6829268292682927,72,101,1,16,14,3,12,11,0,0,0.5671641791044776
-4000000,Attack,Right,172,30,1125,7,2,2,0,18,0.611111111111111,0.388888888888889,234,0.7777777777777778,9,2,0.8181818181818182,15,11,0,9,33,18,9,9,12,0,0.24324324324324326
-400000,Defender,Right,177,32,579,0,0,0,5,4,0,0,267,0.7116104868913857,3,2,0.7692307692307693,27,27,0,3,3,4,21,6,0,0,0.5454545454545454
-1000000,Defender,Right,193,31,2086,0,0,0,1,10,0.3,0,1347,0.8864142538975501,3,0,0.7241379310344828,56,127,1,4,8,3,17,17,0,0,0.7520661157024794
-1000000,Midfield,Right,183,31,207,1,0,0,0,4,0.5,0.25,91,0.8461538461538461,3,0,0.5,3,1,0,2,2,2,0,1,0,0,0
0,Defender,Right,183,30,180,0,0,0,0,0,0,0,91,0.7912087912087912,0,0,0.6666666666666666,4,10,0,1,2,0,0,0,0,0,0.5
-500000,Defender,Right,177,33,1272,0,0,0,5,2,0,0,628,0.7786624203821656,8,1,0.88,41,68,0,1,8,0,18,3,0,0,0.45
-15000000,Midfield,Right,172,31,1970,1,6,0,3,35,0.228571428571429,0.0285714285714286,1572,0.8867684478371501,39,14,0.6666666666666666,64,7,0,48,26,20,20,31,0,1,0.3684210526315789
60000000,Attack,Left,170,30,3000,34,12,4,3,193,0.471502590673575,0.176165803108808,1978,0.7805864509605662,86,44,0.47058823529411764,24,0,0,185,52,107,17,80,13,0,0.42105263157894735
0,Defender,Left,183,36,2048,0,2,0,3,6,0,0,1284,0.7235202492211839,25,6,0.75,46,90,1,4,18,15,26,9,3,0,0.4864864864864865
0,Attack,Right,175,29,2415,8,1,5,5,64,0.34375,0.125,1016,0.5570866141732284,44,7,0.5714285714285714,77,30,0,79,97,61,44,47,10,2,0.20634920634920634
-700000,Attack,Left,178,32,2061,4,2,1,5,31,0.258064516129032,0.129032258064516,1013,0.6633761105626851,32,3,0.6486486486486487,60,13,0,28,47,32,23,28,3,0,0.525
-1000000,Attack,Right,176,31,1501,0,3,0,1,13,0.153846153846154,0,642,0.7975077881619937,16,5,0.7777777777777778,34,5,0,35,32,25,6,34,0,0,0.4
-100000,Attack,Right,187,35,3060,0,1,0,3,26,0.0769230769230769,0,1722,0.759581881533101,68,5,0.675,89,58,2,27,54,37,22,32,0,1,0.5850340136054422
-500000,Defender,Right,178,33,1174,0,0,0,4,5,0.4,0,835,0.8419161676646707,9,1,0.7241379310344828,45,47,0,5,13,11,12,4,2,0,0.5882352941176471
3000000,Attack,Right,193,31,3018,16,3,0,6,152,0.368421052631579,0.105263157894737,796,0.6859296482412061,48,8,0.6666666666666666,19,36,0,41,86,73,37,28,19,1,0.63005780346820806
-1000000,Defender,Right,187,33,1607,1,0,0,3,5,0.2,0.2,766,0.7454308093994778,3,0,0.5,51,66,0,2,7,6,10,12,2,0,0.48148148148148145
-200000,Attack,Right,182,33,231,0,0,0,1,4,1,0,96,0.7395833333333334,8,0,1,2,0,0,3,2,3,4,0,0,0,0
-1900000,Attack,Left,182,31,786,0,0,0,2,11,0.363636363636364,0,209,0.5645933014354066,4,1,0.6666666666666666,11,9,0,3,24,7,17,26,14,0,0.4507042253521127
-7000000,Midfield,Right,172,30,1206,0,2,0,3,11,0.181818181818182,0,842,0.8230403800475059,36,4,0.6923076923076923,36,13,1,10,13,8,19,9,0,0,0.3181818181818182
-2000000,Midfield,Right,172,32,1521,3,0,0,0,13,0.307692307692308,0.230769230769231,1092,0.8113553113553114,18,2,0.7,45,24,1,9,17,16,8,8,3,1,0.35
-1000000,Midfield,Left,185,31,411,0,0,1,2,9,0.222222222222222,0,285,0.5894736842105263,6,1,0.5555555555555556,18,11,2,12,7,5,8,8,0,0,0.6363636363636364
-500000,Defender,Right,177,32,98,0,0,0,0,1,0,0,61,0.7704918032786885,4,1,0.5,6,5,0,1,1,0,0,1,0,0,1
0,Attack,Right,181,36,2152,9,1,5,5,56,0.410714285714286,0.160714285714286,518,0.6505791505791506,11,2,0.7272727272727273,14,18,0,19,43,42,42,39,35,0,0.5625
-2000000,Defender,Right,181,32,2115,1,0,0,5,11,0.272727272727273,0.0909090909090909,1723,0.9576320371445154,4,4,0.7419354838709677,49,114,0,1,3,0,24,12,0,0,0.6911764705882353
0,Defender,Left,187,32,2161,0,1,0,2,10,0.2,0,1770,0.8649717514124293,6,6,0.6785714285714286,75,142,3,10,8,2,30,28,1,0,0.6410256410256411
0,Attack,Right,187,34,917,3,1,0,2,33,0.272727272727273,0.0909090909090909,361,0.631578947368421,17,3,0.6,6,11,0,10,39,20,8,23,16,1,0.6158940397350994
-500000,Attack,Right,189,34,1292,7,2,4,2,30,0.333333333333333,0.233333333333333,580,0.7793103448275862,23,6,0.5833333333333334,20,11,0,17,29,35,13,21,11,0,0.5054945054945055
-3000000,Midfield,Right,170,30,2803,1,6,0,6,23,0.173913043478261,0.0434782608695652,2024,0.825098814229249,55,13,0.6307692307692307,101,54,0,21,31,18,40,27,1,0,0.5102040816326531
-3000000,Midfield,Right,189,30,1912,9,2,0,1,31,0.548387096774194,0.290322580645161,978,0.8609406952965235,16,9,0.6428571428571429,34,20,0,8,26,9,14,7,6,0,0.6333333333333333
-5000000,Midfield,Right,173,31,2376,0,1,0,7,38,0.289473684210526,0,1438,0.7774687065368567,42,6,0.6285714285714286,149,29,4,9,37,29,35,23,1,0,0.3
-2000000,Attack,Right,176,31,520,1,0,0,0,1,1,1,197,0.6954314720812182,7,3,0.6666666666666666,17,3,0,6,5,13,4,8,0,0,0.5625
-800000,Midfield,Right,182,30,573,0,0,0,1,2,0,0,245,0.6938775510204082,2,1,0.5555555555555556,24,17,0,3,3,3,9,16,0,0,0.3333333333333333
500000,Midfield,Left,178,30,1856,2,5,0,2,18,0.333333333333333,0.111111111111111,1199,0.8315262718932444,16,8,0.75,32,52,2,13,15,13,9,14,1,0,0.42105263157894735
8000000,Midfield,Right,186,28,2345,2,0,0,0,15,0.4,0.133333333333333,1604,0.8572319201995012,4,2,0.7254901960784313,101,123,1,6,9,5,19,18,2,0,0.5531914893617021
3000000,Midfield,Right,185,28,1595,2,4,0,5,21,0.238095238095238,0.0952380952380952,961,0.7606659729448492,19,6,0.8253968253968254,91,40,0,9,12,9,10,23,1,0,0.5833333333333334
-100000,Attack,Right,180,35,883,3,0,0,0,21,0.285714285714286,0.142857142857143,262,0.7175572519083969,6,3,0.6923076923076923,15,6,0,12,28,22,15,23,11,1,0.30864197530864196
-1500000,Defender,Right,182,31,1891,1,1,0,5,10,0.2,0.1,1283,0.8838659392049883,2,1,0.7241379310344828,72,106,2,1,6,6,14,4,2,0,0.6086956521739131
500000,Defender,Right,182,31,1135,0,0,0,2,6,0.5,0,721,0.7961165048543689,16,0,0.5294117647058824,71,39,1,9,13,11,16,17,0,0,0.7407407407407407
-200000,Defender,Left,182,32,291,0,0,0,2,0,0,0,242,0.8966942148760331,0,0,0.75,7,11,1,1,0,0,7,1,0,0,0.625
-400000,Midfield,Right,194,32,570,0,0,0,3,5,0,0,381,0.8556430446194225,1,1,0.8333333333333334,14,15,0,6,5,3,9,4,0,0,0.6363636363636364
-1000000,Midfield,Right,182,30,1041,0,1,0,0,11,0.454545454545455,0,248,0.6935483870967742,9,1,0.6956521739130435,36,15,0,3,5,10,20,18,0,0,0.5319148936170213
-1500000,Midfield,Right,172,29,1633,2,4,0,2,42,0.261904761904762,0.0476190476190476,781,0.6965428937259923,40,6,0.6571428571428571,53,12,0,10,20,13,26,27,4,0,0.3076923076923077
-1500000,Attack,Right,183,29,465,1,0,0,0,6,0.5,0.166666666666667,127,0.6377952755905512,3,1,0.625,18,13,0,0,4,3,2,5,1,0,0.2777777777777778
500000,Midfield,Right,173,29,1092,0,3,0,2,11,0.363636363636364,0,650,0.7538461538461538,19,6,1,29,12,0,10,10,17,16,12,0,0,0.4782608695652174
500000,Midfield,Left,180,28,1225,2,2,0,2,25,0.28,0.08,1106,0.833634719710669,22,3,0.85,60,29,1,5,5,11,21,20,0,0,0.5925925925925926
0,Attack,Right,185,30,1888,9,2,0,2,49,0.469387755102041,0.183673469387755,597,0.6482412060301508,17,6,0.5882352941176471,25,26,0,13,40,32,40,21,6,0,0.472
0,Defender,Right,180,30,1927,1,1,0,5,8,0.25,0.125,1170,0.705982905982906,14,2,0.6304347826086957,65,46,1,2,25,14,34,47,1,0,0.5222222222222223
500000,Defender,Left,179,30,1179,0,0,0,0,3,0,0,613,0.7096247960848288,6,0,0.6,37,49,1,1,6,2,5,2,0,0,0.5185185185185185
-500000,Defender,Right,190,32,1525,0,0,0,2,5,0,0,581,0.6953528399311532,6,1,0.6176470588235294,70,68,0,14,18,11,16,7,0,0,0.5571428571428572
0,Midfield,Right,180,30,2400,4,0,2,6,13,0.307692307692308,0.307692307692308,1367,0.8244330651060717,20,1,0.5901639344262295,108,32,1,20,22,22,28,46,2,0,0.4166666666666667
10000000,Midfield,Right,183,27,2261,5,7,0,4,41,0.414634146341463,0.121951219512195,2235,0.8868008948545861,64,16,0.6363636363636364,71,10,1,24,19,15,21,38,2,0,0.6111111111111112
2500000,Defender,Right,183,25,1387,1,0,0,2,3,0.333333333333333,0.333333333333333,869,0.7479861910241657,3,0,0.7666666666666667,64,70,0,7,5,7,15,35,0,0,0.6585365853658537
-250000,Midfield,Right,176,31,1299,0,1,0,1,11,0.363636363636364,0,351,0.5384615384615384,16,4,0.6486486486486487,47,7,0,8,28,29,22,15,11,1,0.12
0,Defender,Right,198,34,3060,7,2,0,5,47,0.425531914893617,0.148936170212766,1705,0.852199413489736,14,4,0.7058823529411765,106,200,1,9,9,1,34,18,1,0,0.7989949748743719
5000000,Midfield,Right,184,29,2835,1,5,0,4,28,0.392857142857143,0.0357142857142857,2575,0.8862135922330097,29,15,0.5961538461538461,96,16,0,26,30,24,33,46,3,0,0.5
-500000,Defender,Right,186,30,2373,0,6,0,7,9,0.444444444444444,0,1618,0.7991347342398022,21,12,0.711864406779661,83,66,0,14,20,10,51,19,4,0,0.6984126984126984
-2500000,Attack,Right,179,26,1124,0,1,0,0,20,0.35,0,386,0.6865284974093264,14,2,0.7241379310344828,46,19,0,9,12,17,22,14,8,0,0.3142857142857143
-500000,Midfield,Right,175,31,2024,2,3,1,13,22,0.227272727272727,0.0909090909090909,1620,0.7648148148148148,40,6,0.7142857142857143,84,27,1,10,17,14,47,27,1,0,0.4864864864864865
-1200000,Attack,Right,171,31,712,0,3,0,0,6,0.5,0,336,0.6398809523809523,21,6,0.5,11,2,0,2,18,8,5,10,0,1,0.35
-1000000,Defender,Right,186,32,2726,0,0,0,8,9,0.111111111111111,0,1716,0.872960372960373,5,0,0.7708333333333334,86,131,2,6,6,11,24,25,0,0,0.58
-1300000,Defender,Left,180,32,95,0,0,0,0,0,0,0,57,0.7894736842105263,0,0,1,3,4,0,0,0,0,0,1,0,0,1
-2000000,Defender,Right,180,31,2740,3,1,0,7,16,0.1875,0.1875,1962,0.8277268093781855,23,2,0.5614035087719298,105,80,0,29,20,19,38,20,4,0,0.46808510638297873
500000,Defender,Right,186,29,2955,5,2,0,3,23,0.565217391304348,0.217391304347826,1758,0.7138794084186576,16,6,0.6410256410256411,66,165,0,16,29,13,43,22,3,0,0.6934306569343066
-6000000,Attack,Right,182,29,138,0,0,0,1,4,0.5,0,59,0.7457627118644068,1,1,0.75,4,3,0,2,3,3,1,2,0,0,0.5
-5000000,Attack,Both,177,30,387,3,1,0,2,14,0.571428571428571,0.214285714285714,209,0.7607655502392344,8,7,0.6666666666666666,11,0,0,8,10,17,8,8,0,1,0.38095238095238093
0,Attack,Both,175,28,1221,3,3,0,2,19,0.421052631578947,0.157894736842105,378,0.6904761904761905,14,5,0.6785714285714286,37,12,0,28,40,23,7,28,12,0,0.2692307692307692
-400000,Attack,Right,184,28,1417,4,1,1,1,59,0.322033898305085,0.0677966101694915,352,0.6903409090909091,21,3,0.75,18,11,0,15,49,26,18,8,23,1,0.40425531914893614
-5000000,Defender,Right,187,33,688,0,1,0,0,8,0.125,0,355,0.8084507042253521,4,2,0.5454545454545454,25,37,1,1,3,1,6,5,0,0,0.525
1000000,Midfield,Right,175,29,1997,1,1,0,6,19,0.368421052631579,0.0526315789473684,1062,0.8145009416195856,19,3,0.6666666666666666,79,25,0,13,23,7,13,7,0,0,0.29411764705882354
0,Midfield,Left,175,30,2382,3,1,0,3,24,0.291666666666667,0.125,1404,0.8981481481481481,17,2,0.72,82,22,1,23,51,28,48,25,5,0,0.4594594594594595
0,Attack,Right,178,40,1369,2,2,0,0,17,0.235294117647059,0.117647058823529,717,0.7559274755927475,28,4,0.45161290322580644,47,20,0,12,33,29,23,24,1,0,0.4
-1000000,Defender,Right,172,31,1851,1,2,0,4,7,0.428571428571429,0.142857142857143,1798,0.8754171301446051,22,6,0.8461538461538461,71,30,0,8,12,4,23,30,0,0,0.47368421052631576
500000,Defender,Right,184,31,2707,4,0,0,5,22,0.318181818181818,0.181818181818182,1941,0.8469860896445132,10,3,0.6551724137931034,130,137,0,7,12,5,19,11,5,0,0.6727272727272727
-100000,Defender,Right,180,30,1700,0,1,0,5,14,0.214285714285714,0,815,0.6920245398773006,7,2,0.7083333333333334,44,61,1,11,21,12,46,23,2,0,0.49473684210526314
-8000000,Defender,Right,186,29,2373,2,0,0,5,15,0.266666666666667,0.133333333333333,1921,0.8667360749609578,5,2,0.7230769230769231,95,112,0,7,8,6,39,33,1,0,0.7090909090909091
-300000,Defender,Left,182,31,1375,0,0,0,5,9,0,0,702,0.7678062678062678,2,0,0.7368421052631579,56,78,2,3,4,1,22,11,0,0,0.5416666666666666
0,Defender,Right,187,30,994,0,0,0,2,4,0.25,0,706,0.8909348441926346,4,0,0.8,40,50,1,6,2,0,14,5,0,0,0.7272727272727273
0,Attack,Right,190,31,2324,5,1,0,4,50,0.4,0.1,995,0.742713567839196,25,7,0.6388888888888888,61,42,2,12,40,32,23,33,13,0,0.6141732283464567
-3000000,Attack,Right,184,31,2627,10,1,3,10,76,0.394736842105263,0.131578947368421,901,0.5527192008879024,23,7,0.6219512195121951,112,23,0,11,53,38,79,74,16,2,0.5817307692307693
1500000,Defender,Left,184,31,2460,1,1,0,1,6,0.166666666666667,0.166666666666667,1293,0.6689868522815159,16,2,0.7948717948717948,81,126,0,5,18,6,11,29,3,0,0.6585365853658537
-1000000,Midfield,Right,184,29,1393,1,0,0,3,11,0.363636363636364,0.0909090909090909,958,0.9029227557411273,11,1,0.7872340425531915,65,23,0,6,4,18,18,26,0,1,0.4666666666666667
0,Attack,Right,173,30,131,0,0,0,1,3,0,0,70,0.8142857142857143,1,0,0.3333333333333333,4,1,0,1,0,1,1,1,0,0,0
5000000,Attack,Right,180,28,928,7,0,1,1,30,0.466666666666667,0.233333333333333,384,0.7604166666666666,18,4,0.5,20,9,0,13,16,10,13,20,5,0,0.21428571428571427
-4000000,Defender,Left,180,29,1491,0,0,0,3,5,0.2,0,1313,0.8095963442498096,11,1,0.7714285714285715,65,57,1,6,10,9,16,24,0,0,0.5064935064935064
-1000000,Attack,Right,186,27,453,1,1,0,2,10,0.2,0.1,160,0.65625,5,1,0.6666666666666666,6,0,0,14,19,22,21,9,4,0,0.44
0,Attack,Left,170,31,2430,9,11,0,5,54,0.37037037037037,0.166666666666667,2520,0.8662698412698413,61,20,0.65625,50,7,0,38,32,29,21,36,4,0,0.5833333333333334
-700000,Midfield,Left,176,33,1118,0,0,0,3,7,0.142857142857143,0,513,0.8382066276803118,5,0,0.5263157894736842,53,12,0,5,21,14,20,11,0,0,0.5666666666666667
1000000,Attack,Right,195,32,238,1,0,0,1,6,0.333333333333333,0.166666666666667,88,0.6818181818181818,4,0,0.5,6,6,0,0,8,3,4,4,2,0,0.45161290322580644
-5000000,Attack,Left,180,28,2163,4,8,0,4,39,0.333333333333333,0.102564102564103,1933,0.8297982410760476,84,17,0.65,32,9,0,36,42,32,18,22,12,1,0.07692307692307693
-1800000,Midfield,Right,191,31,2918,1,1,0,4,24,0.291666666666667,0.0416666666666667,1267,0.734017363851618,32,5,0.5967741935483871,129,70,0,23,30,24,34,46,3,0,0.6056338028169014
-5000000,Attack,Left,177,28,382,1,0,0,0,11,0.363636363636364,0.0909090909090909,209,0.7655502392344498,9,1,0.5833333333333334,12,1,0,17,16,10,5,18,1,1,0.7
-3000000,Defender,Right,188,30,2028,0,0,0,5,6,0.166666666666667,0,1098,0.855191256830601,3,0,0.6666666666666666,42,139,0,0,5,1,22,15,1,0,0.6615384615384615
-2000000,Attack,Left,181,28,2791,6,3,1,4,39,0.307692307692308,0.153846153846154,1255,0.6948207171314741,59,9,0.6304347826086957,65,29,1,55,77,69,46,52,10,0,0.1276595744680851
0,Attack,Left,180,29,2453,6,6,0,2,53,0.39622641509434,0.113207547169811,1389,0.7451403887688985,58,13,0.7058823529411765,28,4,1,28,39,36,14,31,8,0,0.3114754098360656
-1250000,Attack,Right,176,30,1121,2,3,0,0,22,0.409090909090909,0.0909090909090909,391,0.7135549872122762,23,6,0.75,19,1,1,20,24,28,10,15,5,0,0.4
-1500000,Attack,Right,192,29,2115,7,1,2,4,42,0.380952380952381,0.166666666666667,539,0.6549165120593692,23,3,0.75,29,15,0,6,53,26,47,59,30,2,0.4410480349344978
0,Defender,Left,183,29,2236,0,0,0,2,4,0.25,0,1091,0.6672777268560953,9,0,0.8205128205128205,79,81,1,16,21,11,16,13,0,0,0.5087719298245614
0,Attack,Right,176,30,1825,3,3,0,1,30,0.4,0.1,508,0.6850393700787402,17,5,0.6875,26,15,0,19,39,23,18,16,8,0,0.3090909090909091
-3000000,Midfield,Right,187,30,2410,1,0,0,7,11,0.0909090909090909,0.0909090909090909,1677,0.9183064997018485,10,2,0.6470588235294118,59,78,1,13,19,21,33,33,1,0,0.6025641025641025
-800000,Defender,Right,187,31,1829,0,0,0,5,3,0.333333333333333,0,862,0.8039443155452436,2,0,0.68,55,139,0,1,3,0,29,8,0,0,0.625
-6000000,Attack,Both,187,29,1812,6,3,0,3,49,0.428571428571429,0.122448979591837,378,0.7962962962962963,38,10,0.8333333333333334,9,12,0,6,38,24,44,45,18,2,0.4387755102040816
-500000,Attack,Right,189,31,800,0,0,0,2,19,0.210526315789474,0,326,0.7085889570552147,8,3,1,6,12,0,5,12,2,27,9,6,1,0.5526315789473685
-1000000,Midfield,Left,187,32,1920,0,7,0,5,25,0.2,0,1082,0.677449168207024,37,10,0.5853658536585366,63,45,1,15,14,16,15,6,0,0,0.5172413793103449
0,Defender,Left,190,36,96,0,0,0,0,0,0,0,38,0.7894736842105263,0,0,0.5,5,7,0,1,1,0,0,0,0,0,0
-500000,Attack,Right,180,30,985,0,0,0,2,19,0.210526315789474,0,512,0.7578125,10,1,0.42857142857142855,20,13,2,19,25,19,7,9,2,0,0.3181818181818182
-1000000,Attack,Right,165,29,1307,0,0,0,2,10,0.2,0,553,0.7703435804701627,10,1,0.7272727272727273,33,3,0,23,40,29,17,20,1,0,0.16129032258064516
-300000,Attack,Right,172,33,985,1,2,0,1,20,0.2,0.05,502,0.7808764940239044,17,3,1,4,2,0,18,18,18,8,20,0,0,0.4
-700000,Midfield,Right,179,30,2415,3,2,0,9,33,0.272727272727273,0.0909090909090909,1169,0.787852865697177,24,5,0.6486486486486487,113,47,1,27,51,36,63,86,0,1,0.35294117647058826
-2000000,Attack,Both,180,30,1582,2,1,0,6,33,0.393939393939394,0.0606060606060606,419,0.6467780429594272,20,5,0.8,37,29,0,9,45,30,34,40,14,1,0.40425531914893614
-3000000,Attack,Right,177,30,800,3,0,0,4,27,0.333333333333333,0.111111111111111,255,0.8117647058823529,14,3,0.7,15,4,0,5,20,12,25,15,7,1,0.4166666666666667
0,Defender,Right,176,30,2306,0,0,0,4,3,0.333333333333333,0,1195,0.7514644351464436,4,0,0.5789473684210527,72,132,1,10,14,11,21,10,0,0,0.4642857142857143
-1000000,Attack,Right,187,30,232,0,0,0,0,6,0.333333333333333,0,60,0.6333333333333333,0,2,0,0,2,0,3,8,4,1,4,1,1,0.4444444444444444
-3000000,Defender,Right,191,29,1452,0,0,0,5,5,0,0,664,0.8117469879518072,4,0,0.8181818181818182,33,104,0,0,6,3,14,15,0,0,0.6417910447761194
-4000000,Attack,Right,175,30,2347,6,14,3,6,55,0.290909090909091,0.109090909090909,1665,0.7357357357357357,121,24,0.5,41,7,1,45,54,49,17,54,4,3,0.25
0,Midfield,Right,180,30,1456,6,2,0,6,48,0.479166666666667,0.125,1187,0.8770008424599831,26,11,0.7391304347826086,97,20,1,9,20,9,45,17,4,0,0.5352112676056338
-1000000,Defender,Right,183,28,460,0,0,0,1,2,0,0,249,0.8594377510040161,2,0,1,17,22,0,0,0,2,5,0,0,0,0.5217391304347826
-500000,Attack,Left,183,28,717,3,2,0,1,17,0.470588235294118,0.176470588235294,183,0.7650273224043715,8,2,0.9090909090909091,12,4,0,17,14,12,25,9,8,0,0.375
3000000,Defender,Right,188,28,2127,2,1,0,4,14,0.285714285714286,0.142857142857143,1814,0.8831312017640573,6,3,0.6538461538461539,64,146,2,0,7,0,15,6,1,0,0.6341463414634146
0,Attack,Both,170,30,1981,2,2,0,2,45,0.311111111111111,0.0444444444444444,644,0.7282608695652174,25,4,0.5454545454545454,29,3,0,49,55,40,30,35,5,0,0.3023255813953488
0,Defender,Right,194,30,1570,0,0,0,5,8,0.125,0,573,0.7766143106457243,2,0,0.7727272727272727,53,92,1,0,4,0,21,9,2,0,0.6
0,Defender,Left,178,29,3149,0,1,0,7,18,0.0555555555555556,0,1596,0.6892230576441103,13,2,0.7647058823529411,65,81,0,11,45,26,27,25,2,0,0.575
500000,Defender,Right,179,30,2210,0,0,0,4,10,0.2,0,1028,0.7529182879377432,4,0,0.5777777777777777,90,133,4,2,3,2,32,16,0,0,0.5443037974683544
5000000,Attack,Right,185,28,2172,29,2,7,1,120,0.4,0.241666666666667,613,0.7699836867862969,21,11,0.6,10,10,0,19,43,31,37,37,25,2,0.44545454545454544
-1500000,Defender,Left,189,31,1445,0,0,0,3,5,0.2,0,736,0.7663043478260869,3,1,0.7111111111111111,66,91,3,4,5,5,20,10,0,0,0.5794392523364486
0,Defender,Right,185,31,101,0,0,0,1,1,0,0,41,0.6829268292682927,0,0,0.75,7,3,0,0,1,0,2,0,0,0,1
0,Midfield,Right,182,28,1124,0,0,0,2,12,0.166666666666667,0,426,0.755868544600939,4,1,0.6086956521739131,49,27,0,10,21,10,17,16,2,0,0.32142857142857145
2500000,Attack,Right,182,29,2917,6,10,3,4,32,0.5,0.1875,1801,0.7001665741254859,48,14,0.66,167,71,0,56,36,37,38,43,0,0,0.52
-5000000,Midfield,Both,183,30,2371,7,1,0,2,86,0.36046511627907,0.0813953488372093,2540,0.8811023622047244,49,10,0.6111111111111112,50,16,0,14,41,24,10,12,3,0,0.6
1000000,Attack,Right,171,23,1591,1,1,0,4,36,0.138888888888889,0.0277777777777778,461,0.737527114967462,16,4,0.5,42,25,0,20,36,31,24,29,4,0,0.35714285714285715
-9000000,Defender,Right,188,29,247,1,0,0,1,2,0.5,0.5,216,0.9305555555555556,2,1,1,9,10,1,0,1,0,3,2,0,0,0.4
500000,Midfield,Right,179,27,2352,2,1,0,7,40,0.225,0.05,1263,0.7790973871733967,35,5,0.7164179104477612,93,47,1,20,35,34,53,69,1,0,0.5258620689655172
-500000,Defender,Right,191,29,1366,0,0,0,4,7,0.142857142857143,0,779,0.8639281129653402,2,0,0.6818181818181818,51,76,1,1,4,3,14,19,1,0,0.6595744680851063
-100000,Attack,Right,176,35,2065,4,2,0,9,32,0.34375,0.125,700,0.6942857142857143,34,6,0.72,37,14,0,34,89,63,42,52,18,0,0.4015748031496063
1000000,Attack,Right,193,29,896,5,1,0,2,27,0.407407407407407,0.185185185185185,214,0.7336448598130841,12,0,0.875,8,10,0,5,18,24,14,22,12,0,0.47619047619047616
-1500000,Midfield,Right,177,31,107,0,0,0,1,1,0,0,73,0.7945205479452054,1,0,0.6666666666666666,5,3,0,2,2,1,1,1,0,0,0.5
-3000000,Attack,Right,177,31,2129,18,4,4,1,66,0.424242424242424,0.272727272727273,563,0.7779751332149201,16,9,0.5454545454545454,21,11,0,19,86,57,41,50,9,0,0.3490566037735849
-20000000,Attack,Right,184,29,2815,16,5,2,4,100,0.38,0.16,718,0.7855153203342619,30,16,0.8947368421052632,26,20,0,53,81,72,19,47,30,1,0.3548387096774194
0,Defender,Right,181,32,2921,0,1,0,9,5,0.2,0,1157,0.8297320656871219,2,1,0.631578947368421,103,221,1,4,12,7,50,39,1,0,0.5818181818181818
-500000,Defender,Right,180,33,2090,0,0,0,3,2,0.5,0,1159,0.8757549611734253,4,2,0.6052631578947368,63,74,0,1,9,4,16,28,0,0,0.3409090909090909
10000000,Attack,Left,186,28,1799,16,2,1,5,76,0.407894736842105,0.210526315789474,779,0.7740693196405648,41,9,0.6842105263157895,31,18,0,31,34,20,25,16,13,2,0.532258064516129
-1500000,Attack,Right,173,29,101,1,0,0,0,1,1,1,12,0.8333333333333334,1,0,0,2,0,0,0,1,0,0,0,0,0,0
3000000,Midfield,Right,194,29,683,4,0,0,1,10,0.7,0.4,398,0.8442211055276382,5,1,0.5333333333333333,29,19,1,5,13,13,13,12,3,0,0.5967741935483871
-500000,Defender,Left,177,27,108,0,1,0,0,0,0,0,32,0.78125,1,1,0,4,9,0,0,2,0,0,0,0,0,0
